# GRE 词汇词典
# GRE 研究生入学考试词汇
# 共 7479 条
# 格式: word|translation

polarize|polarize v. (使)偏振, (使)极化, (使)两极分化
hectic|hectic a. 脸上发红, 发热的, 潮热的, 肺病的；n. 脸红, 潮热病人
bent|bent a. 弯曲的, 决心的；n. 爱好；bend的过去式和过去分词
requisite|requisite n. 必需品, 要素, 必要物品；a. 必要的, 需要的
proficient|proficient n. 高手, 专家；a. 精通的, 熟练的
agitate|agitate vt. 使摇动, 搅动, 使激动, 使不安；vi. 鼓动, 煽动
tango|tango n. 探戈舞, 探戈舞曲；vi. 跳探戈舞
replenish|replenish vt. 把...重新补足, 把...再装满；vi. 被再装满, 充满
camouflage|camouflage vt. 伪装, 掩饰；n. 伪装, 伪装物, 幌子
airtight|airtight a. 气密的, 不透气的, 无懈可击的；[机] 气密, 不透气
duet|duet n. 二重奏
vascular|vascular a. 血管的, 维管的；[医] 血管的, 脉管的
delinquency|delinquency n. 行为不良, 失职；[经] 毁约, 怠工, 旷职
burrow|burrow n. 洞穴, 藏身处；vi. 掘洞穴, 躲藏；vt. 掘, 打洞
sill|sill n. 基石, 槛, 窗台, 岩床, 海底山脊, 梁
detached|detached a. 超然的, 分离的, 冷淡的；[法] 分遣的, 派遣的, 分离的
counteract|counteract vt. 抵消, 阻碍, 中和；[法] 抵抗, 阻碍, 抵销
mite|mite n. 尽绵薄之力的捐献, 细微, 微少, 螨；[医] 螨
inequity|inequity n. 不公平, 不公正
rudimentary|rudimentary a. 基本的, 起码的, 初步的, 发展不完全的, 残留的, 退化的；[医] 原基的, 未成熟的; 残遗的, 已退化的
metropolis|metropolis n. 大都市, 重要中心, 首府；[医] 产地, 生地
tonic|tonic n. 补药, (音乐)主调音或基音；a. 滋补的, 声调的, 使精神振作的
diagonal|diagonal a. 对角线的, 斜的, 斜纹的；n. 对角线, 斜线, 斜列
obituary|obituary a. 关于死亡的, 讣告的；n. 讣告
gallop|gallop n. 疾驰, 飞奔；vi. 飞驰, 急速进行, 急急忙忙地说；vt. 使飞跑, 迅速运输
supplant|supplant vt. 排挤掉, 代替
devotee|devotee n. 爱好者, 献身者, 虔诚的宗教信徒
feeble|feeble a. 微弱的, 衰弱的, 无效的；[医] 无力的, 衰弱的
windfall|windfall n. 被风吹落的果子, 横财；[经] 意外损失
fender|fender n. 防卫物, 挡泥板
compulsion|compulsion n. 强迫, 强制；[医] 强迫
parity|parity n. 同等, 同位, 平价, 奇偶性；[计] 奇偶性
fresco|fresco n. 湿壁画, 湿壁画技法；vt. 作湿壁画于
resin|resin n. 树脂；vt. 涂树脂于
rapport|rapport n. 关系, 融洽, 一致；[医] 关系, 协调(病人与医师间), 感通(唯心的灵交术时)
endemic|endemic n. 地方病；a. 某地(或某些人中)流行的, 地方的
literate|literate n. 学者；a. 有读写能力的, 精通文学的, 受过教育的
ram|ram n. 公羊, 撞锤；vi. 猛击, 撞；vt. 猛击, 填塞, 反复灌输；n. 只读内存, 随机存取内存, 随机存取存储器；[计] 随机存取存储器
tuxedo|tuxedo n. 无尾礼服, 男小礼服
strait|strait n. 海峡, 困境；a. 困难的, 窘迫的, 狭窄的
suspense|suspense n. 悬疑, 焦虑, 悬念, 悬而不决；[经] 未定, 暂记
conduit|conduit n. 导管, 水管, 沟渠；[电] 导管
pervade|pervade vt. 弥漫于, 遍及于, 流行于, 蔓延, 渗透于, 充满
hangar|hangar n. 棚厂, 飞机库
sculpt|sculpt v. 雕刻, 造型
prophetic|prophetic a. 预言的, 先知的, 预示的
whiff|whiff n. 一吹, 一吸, 一阵, 一点点, 一口烟；vi. 轻轻地吹, 喷气, 三击不中出局, 垂钓；vt. 吹送, 喷出, 吸, 使三击不中出局
muffled|muffled a. 听不清的；蒙住的
retaliate|retaliate vt. 报复, 回敬；vi. 报复, 以牙还牙
torment|torment n. 使人痛苦的东西, 折磨者, 苦痛；vt. 使苦恼, 纠缠, 歪曲, 拷问
disarray|disarray vt. 弄乱, 使混乱, 使脱去衣服；n. 无秩序, 杂乱, 不整齐的衣着
skew|skew a. 斜的, 歪的；n. 歪斜, 偏态家庭关系；vi. 歪斜, 侧转；vt. 使歪斜, 曲解；[计] 扭斜; 歪斜; 偏斜
desolate|desolate a. 荒凉的
sequential|sequential a. 继续的, 后果的；[计] 顺序的
instill|instill vt. 滴注, 慢慢地灌输
clamor|clamor n. 喧闹, 叫嚷, 大声的要求；v. 喧嚷, 大声地要求
spectral|spectral a. 光谱的, 鬼怪的, 幻觉的；[医] 光谱的
figurative|figurative a. 比喻的, 象征的, 修饰丰富的
formality|formality n. 礼节, 拘谨, 正式手续；[化] 克式浓度
latent|latent a. 潜伏性的, 隐藏的；n. 隐约指纹
welsh|welsh a. 威尔士的；n. 威尔士人；vi. 赖赌帐, 逃避责任
plumber|plumber n. 水管工人；[法] 堵漏防漏人员
illegitimate|illegitimate a. 不法的, 私生的, 不合规则的, 不合理的, 不符合习惯的；n. 无合法身份的人；vt. 宣告...为非法, 证明...为私生
plush|plush n. 长毛绒, 长毛绒裤；a. 长毛绒制的, 豪华的
harp|harp n. 竖琴；vi. 弹奏竖琴, 不停地说
ravage|ravage n. 破坏, 蹂躏；v. 毁坏, 破坏, 掠夺
incense|incense n. 香, 香气, 奉承；vi. 焚香；vt. 用香焚, 使发怒
snug|snug a. 舒适的, 温暖的, 整洁的, 紧身的, 隐藏的；vt. 使整洁干净, 使紧身, 隐藏
bliss|bliss n. 福佑, 天赐的福；[计] 实现系统软件的基本语言
swerve|swerve n. 转向, 弯曲, 背离；vi. 突然转向, 转弯, 背离；vt. 使突然转向, 使转弯, 使背离
exodus|exodus n. 大批的离去；[法] 退出, 大批离去, 成一外出
recital|recital n. 背诵, 吟诵, 详述；[法] 叙述, 评述, 列举
latch|latch n. 门闩；vi. 上闩, 抓住, 占有；vt. 闩上；[计] 门闩线路; 锁存器
temp|temp n. [口]临时雇员
mash|mash n. 碎麦芽, 饲料, 糊状物；vt. 调情, 捣碎
scorn|scorn n. 轻蔑, 藐视, 嘲笑, 被嘲弄的人；vt. 轻蔑, 不屑做
tamper|tamper vi. 干预, 拨弄, 贿赂, 损害, 篡改；vt. 篡改；n. 捣棒, 打夯机, 填塞者
flannel|flannel n. 法兰绒, 法兰绒衣服
bystander|bystander n. 旁观者, 目击者；[法] 候补陪审员, 旁观者
circumvent|circumvent vt. 绕行, 陷害, 包围, 智取
reconnaissance|reconnaissance n. 侦察, 勘察队；[电] 勘查
inaugurate|inaugurate vt. 开始, 举行...就职典礼
ransom|ransom n. 赎金, 赎身, 赎回；vt. 赎, 赎身, 赎回, 勒索赎金
extinguish|extinguish vt. 熄灭, 使消亡, 压制, 使减色；[医] 消灭
brute|brute n. 畜生, 残忍或好色之人；a. 残忍的, 无理性的, 畜生的
stratum|stratum n. 层, 地层, 阶层；[医] 层
solace|solace n. 安慰, 安慰之物；vt. 安慰, 抚慰, 给与安慰, 使轻松
reimburse|reimburse vt. 付还, 偿还, 赔偿；[经] 偿付, 赔还, 付还; 偿还
wither|wither vt. 使凋谢, 使消亡, 使畏缩；vi. 枯萎, 衰退
otter|otter n. 水獭, 水獭皮
eschew|eschew vt. 避开, 远避
wag|wag vt. 摇摆, 摇动, 饶舌；vi. 摆动, 喋喋不休；n. 摇摆, 爱说笑打趣的人
distraught|distraught a. 烦恼的, 心烦意乱的, 发狂的
propagate|propagate vt. 繁殖, 传播, 传送；vi. 繁殖, 蔓延
clandestine|clandestine a. 偷偷摸摸的；[法] 秘密的, 暗中的
estranged|estranged a. 疏远的, 分离的, 隔离的
anterior|anterior a. 前面的, 先前的；[医] 前的
rout|rout n. 溃败, 大败, 乌合之众, 盛大晚会；vt. 使溃败, 使败逃, 打垮, 用鼻拱, 挖起, 搜, 唤起；vi. 用鼻拱地, 搜
attrition|attrition n. 摩擦, 磨损；[医] 擦除术; 磨耗
dissect|dissect v. 解剖, 切开
glitter|glitter n. 灿烂, 闪烁, 辉耀；vi. 灿烂, 闪烁, 辉耀
prelude|prelude n. 前奏, 序幕, 序诗, 前奏曲；vi. 作为前奏；vt. 作为...的开头
approximate|approximate a. 大约的, 接近的, 近似的；vt. 接近, 使接近, 粗略估计；vi. 接近于
fencing|fencing n. 围墙, 剑术；[法] 围栏, 买卖赃物, 辩论
tether|tether n. 系绳, 系链, 界限, 范围；vt. 栓, 束缚, 限制
termite|termite n. 白蚁
fray|fray n. 磨损, 打架, 争论；vt. 使磨损；vi. 被磨损
crumple|crumple vt. 弄皱, 压皱；vi. 崩溃, 变皱
formative|formative a. 有助于形成的, 造型的, 形成的；n. 构词要素
adjunct|adjunct n. 附属物, 附件, 助手, 修饰语；a. 附属的
optimist|optimist n. 乐观者, 乐观主义者
discretionary|discretionary [计] 选择的
existential|existential a. 有关存在的
moody|moody a. 心情不稳的, 郁郁寡欢的, 喜怒无常的
waft|waft vt. 随风传送, 使飘荡；vi. 飘荡；n. 吹拂, 飘荡
exhale|exhale v. 呼气, 发出, 散发
interplay|interplay n. 互相作用, 互相影响；vi. 互相作用
wretched|wretched a. 可怜的, 不幸的, 卑鄙的
gingerly|gingerly adv. 小心翼翼地, 慎重地；a. 慎重的, 谨慎的
horrendous|horrendous a. 可怕的, 骇人的, 不得了的
precipitation|precipitation n. 坠落, 沉淀, 降水, 轻率, 急速, 猛冲, 突如其来；[化] 析出
protrude|protrude vi. 伸出, 突出；vt. 使伸出, 使突出
baffle|baffle vt. 困惑, 为难, 使挫折；vi. 徒作挣扎；n. 迷惑, 挡板
lug|lug v. 拖, 拉；n. 一拖, 一拉, 耳朵, 耳状物, 装腔作势, 勒索
populace|populace n. 平民, 大众, 人口
mesmerize|mesmerize vt. 施催眠术, 迷住, 迷惑；[医] 催眠
dogma|dogma n. 教条
grandeur|grandeur n. 庄严, 伟大, 壮丽
mast|mast n. 桅, 桅杆, 杆；vt. 装桅杆于
locomotive|locomotive n. 火车头, 机车；a. 运转的, 火车头的, 移动的
torrent|torrent n. 奔流, 倾盆大雨, 倾注, 迸发
negligence|negligence n. 疏忽, 粗心大意, 忽视；[经] 疏忽, 过失
dribble|dribble vi. 流口水, 滴下；vt. 使滴下, 运球；n. 点滴, 口水, 少量
riddle|riddle n. 谜, 谜语, 粗筛；vt. 解谜, 给...出谜, 筛, 寻根究底地检验, 充满于；vi. 出谜
fraught|fraught a. 含有...的, 伴着...的, 充满...的
deportation|deportation n. 驱逐出境, 放逐；[法] 递解出境, 放逐, 驱逐
queer|queer n. 怪人, 同性恋者；a. 奇怪的, 不舒服的, 可疑的；vt. 搞糟
intermediary|intermediary n. 仲裁者, 调解者, 媒介物, 中间人；a. 中间的, 媒介的
prognosis|prognosis n. 预测, 预后；[医] 预后
hobble|hobble vi. 蹒跚；vt. 使跛行, 阻碍；n. 跛行
harshly|harshly adv. 粗糙地, 粗暴地, 刺耳地
caress|caress n. 爱抚, 拥抱；vt. 爱抚, 抱, 宠爱
tripod|tripod n. 三脚桌, 三脚架；[医] 三脚架, 三脚台
etiquette|etiquette n. 礼仪, 礼节, 成规；[法] 规则, 成规, 礼节
intestine|intestine a. 内部的, 国内的；n. 肠
squander|squander vt. 浪费, 使分散；vi. 浪费, 漂泊, 四散
glucose|glucose n. 葡萄糖；[化] 葡萄糖; 右旋糖; 葡糖(用于复合词中)
easel|easel n. 画架, 黑板架
animosity|animosity n. 仇恨, 憎恶, 敌意
bask|bask vi. 晒太阳, 感到舒适
commotion|commotion n. 骚动, 暴乱；[医] 震荡
languish|languish vi. 憔悴, 凋萎, 苦思
instructive|instructive a. 有益的, 增进知识的
knack|knack n. 熟练技术, 巧妙手法, 诀窍；[化] 窍门
tremor|tremor n. 震动, 颤动；[医] 震颤
transcendent|transcendent a. 卓越的, 出类拔萃的, 超常的；n. 卓越的人, 超绝物
peddle|peddle vi. 挑卖, 沿街叫卖, 游荡, 闲混；vt. 叫卖, 兜售, 散播
tyrant|tyrant n. 暴君；[法] 专制君主, 暴君, 压制他人者
predominant|predominant a. 占主导地位的, 卓越的；[法] 占优势的, 支配其他的, 主要的
shawl|shawl n. 披肩, 围巾；vt. 用披肩裹
apprehend|apprehend vt. 理解, 忧虑, 逮捕；vi. 担心, 理解
decry|decry vt. 反对, 责难, 诽谤, 诋毁
parochial|parochial a. 教区的, 地方性的, 目光偏狭的
retribution|retribution n. 报应, 惩罚, 报酬；[法] 惩罚, 报应, 报答
charisma|charisma n. 非凡的领导力, 神秘的个人魅力, 神授的能力
conscientious|conscientious a. 有责任心的, 负责的, 本着良心的；[法] 凭良心做的, 有道德感的
cascade|cascade n. 小瀑布, 瀑布状物；vi. 成瀑布落下；[计] 层叠, 级联
tally|tally n. 符木, 记账, 得分, 比分, 计数器, 标签, 符合, 对应物；vt. 记录, 点数, 计算, 加标签于, 使符合；vi. 记帐, 符合, 吻合, 记分；[计] 计数
ingenuity|ingenuity n. 心灵手巧, 精巧, 精巧设计
crutch|crutch n. 拐杖, 支撑, 依靠；vt. 支撑
thematic|thematic a. 题目的, 主题的, 主旋律的
solvent|solvent n. 溶剂；a. 有偿付能力的, 有溶解力的
sabotage|sabotage n. 怠工, 破坏活动, 破坏；vi. 从事破坏活动；vt. 妨害, 破坏
stench|stench n. 恶臭, 臭气；v. (使)发恶臭
rave|rave n. 狂吼, 狂暴；v. 愤怒地说, 叫嚷, 咆哮
supremacy|supremacy n. 至高无上, 霸权地位, 优势, 至上；[法] 至高权力, 无上权力, 霸权
superstition|superstition n. 迷信；[法] 迷信
procurement|procurement n. 获得；[经] 采购
pore|pore n. 毛孔, 小孔, 气孔；vi. 专心阅读, 细想, 钻研, 沉思, 注视；vt. 使注视得
blockade|blockade n. 阻塞；vt. 封锁
troupe|troupe n. 团, 班, 一伙；vi. 巡回演出
totalitarian|totalitarian a. 极权主义的；n. 极权主义者
sporadic|sporadic a. 偶尔发生的, 零星发生的, 分散的；[医] 散在的, 散发的
enlighten|enlighten vt. 教育, 启发, 启蒙, 开导, 教导
utopian|utopian a. 乌托邦的, 空想社会主义的；n. 理想社会主义者
saliva|saliva n. 唾液, 唾沫, 涎；[医] 涎, 唾液
counterproductive|counterproductive a. 反生产的；使达不到预期目标的
contagious|contagious a. 触染性的, 会蔓延的；[医] (接)触(传)染的
vigilant|vigilant a. 警觉的, 警戒的, 警惕的；[法] 警醒的, 警戒的, 注意的
intertwine|intertwine v. (使)纠缠, (使)缠绕
labyrinth|labyrinth n. 迷宫, 难解事物, 迷路；[化] 迷宫; 曲径
ingenious|ingenious a. 灵敏的, 精巧的, 聪明的
lobe|lobe n. 叶, 耳垂, 裂片；[医] 叶
quiver|quiver n. 震动, 颤抖, 箭袋；vi. 颤抖, 振动；vt. 使颤动；a. 敏捷的
purge|purge n. 净化, 清除, 泻药；v. (使)净化, 清除, (使)通便；[计] 服务器文件删除实用程序
treatise|treatise n. 论文, 专著
antidote|antidote n. 解毒剂, 解毒药；[化] 解毒药
ration|ration n. 定额, 定量, 配给；vt. 配给, 定量供应
juncture|juncture n. 接合, 连接, 接缝
carnage|carnage n. 大屠杀, 残杀
dormant|dormant a. 睡眠状态的, 静止的；[医] 休眠的, 不活动的, 休止的
strut|strut n. 高视阔步, 支柱, 压杆；vi. 趾高气扬地走, 肿胀；vt. 用支柱支撑, 炫耀
microorganism|microorganism n. 微生物, 微小动植物；[化] 微生物
coward|coward n. 懦弱的人, 胆小的人
benevolent|benevolent a. 善意的, 慈善的
conformity|conformity n. 遵照, 适合, 一致, 相似；[计] 符合度
slay|slay v. 杀害, 残杀
converse|converse n. 相反的事物, 倒, 逆向；a. 相反的, 逆向的, 颠倒的；vi. 交谈, 谈话
bale|bale n. 包, 捆, 货物, 灾难；vt. 打包, 捆包
teeter|teeter vi. 步履不稳地走动, 踉跄, 摇晃, 摇摆不定, 摇摇欲坠, 玩跷跷板；n. 踉跄, 摇摆, 跷跷板
ploy|ploy n. 手段, 活动, 玩乐
yarn|yarn n. 纱, 纱线, 故事；[化] 纱
boon|boon n. 恩惠
thrash|thrash vt. 打, 使逆行, 胜过, 推敲, 鞭打；vi. 打谷, 痛打, 剧烈扭动, 逆行；n. 打谷, (划水)鞭状动作
drone|drone n. 雄蜂, 懒惰者, 嗡嗡的声音, 无人驾驶飞机(或船)；vi. 嗡嗡作声, 混日子；vt. 低沉地说
abduct|abduct vt. 诱拐, 绑架, 使外展；[医] 外展, 展
penchant|penchant n. 爱好, 嗜好
secretive|secretive a. 秘密的, 偷偷摸摸的, 分泌的, 促进分泌的
tributary|tributary a. 支流的, 纳贡的, 从属的, 辅助的；n. 支流, 纳贡者, 属国
redirect|redirect vt. 重新寄送, 使改道, 使改方向；[计] 重定向, 重新引导
folklore|folklore n. 民俗学, 民间风俗, 民间传说
ravine|ravine n. 峡谷, 冲沟, 溪谷
caveat|caveat n. 中止诉讼程序的申请, 警告；[经] 停止支付的广告, 货物出门概不退换
subvert|subvert vt. 推翻, 颠覆, 毁灭；[法] 颠覆, 推翻, 减亡
hive|hive n. 蜂房, 闹区, 蜜蜂群；vi. 进入蜂房, 储藏蜜于蜂房, 如蜂般群居；vt. 使进蜂房, 储备；[计] 蜂巢
gruesome|gruesome a. 可怕的, 令人毛骨悚然的, 阴森的
seminal|seminal a. 精液的, 种子的, 生殖的；[医] 种子的; 精液的
wreak|wreak vt. 发泄(怒火), 报仇；[法] 报仇, 报复, 施
palate|palate n. 腭, 味觉, 趣味, 爱好；[医] 腭
relieved|relieved a. 宽慰的, 解除的, 减轻的
assertive|assertive a. 武断的, 过分自信的；[法] 断言的
immortal|immortal n. 不朽人物, 神仙；a. 永远的, 不死的, 长久的
coerce|coerce vt. 强制, 强迫
anarchy|anarchy n. 无政府状态, 政治混乱；[法] 混乱, 无秩序, 无政府状态
primate|primate n. 大主教, 灵长目动物；[医] 灵长类
incite|incite vt. 刺激, 激励, 引诱；[法] 鼓动, 煽动
connotation|connotation n. 含蓄, 内涵
grace|grace n. 优雅, 风度, 慈悲, 恩惠, 体面, 赦免, 恩典, 谢恩祷告；vt. 使优美
corroborate|corroborate vt. 巩固, 确证；[法] 确证, 确定, 证实
purport|purport n. 意义, 要旨, 目的；vt. 意味着, 声称, 打算
kernel|kernel n. 核心, 中心, 精髓, 内核；[计] 内核
recourse|recourse n. 求援, 求助, 追索权；[经] 追索权
chancellor|chancellor n. 大臣, 总理, 首相, 大使馆/领事馆的一等秘书, 司法官, 大学校长
discriminatory|discriminatory a. 有辨识力的, 有差别的
flora|flora n. 植物群；[医] 植物区系, 植物丛, 植物群, 菌丛
doze|doze vi. 打瞌睡, 假寐；vt. 打瞌睡度过；n. 瞌睡
deference|deference n. 顺从, 尊重
slit|slit n. 裂缝, 投币口, 狭长裂口；vt. 切开, 扯裂, 使有狭缝；vi. 纵切, 纵裂
entourage|entourage n. 全体随行人员, 陪同人员
vulgar|vulgar a. 粗俗的, 庸俗的, 普通的, 通俗的, 方言的；[法] 庸俗的, 卑下的, 粗俗的
felon|felon n. 重罪犯, 恶棍, 瘭疽；[医] 瘭疽, 指头脓炎
symposium|symposium n. 讨论会, 座谈会, 专题报告会, 专题论文集
penalize|penalize vt. 处刑, 对...处罚(刑), 使不利；[法] 处罚, 对...处以刑事惩罚
taboo|taboo n. 禁忌, 禁止接近, 禁止使用；a. 禁忌的, 忌讳的；vt. 禁忌, 忌讳, 禁止
ambush|ambush n. 埋伏, 伏兵, 伏击；vt. 埋伏, 伏击；vi. 埋伏
timid|timid a. 胆小的, 羞怯的
trample|trample n. 践踏(声), 蹂躏；v. 践踏, 无视
landslide|landslide n. 山崩；[化] 滑坡
dummy|dummy n. 傀儡, 假人, 仿制品；a. 虚设的, 假的, 名义上的
quartet|quartet n. 四重奏；[计] 四位字节
tinker|tinker n. 补锅匠, 会做各种修补活计的人；vi. 做焊锅匠, 笨拙的修补；vt. 修补
deduct|deduct vt. 扣除, 减去；[经] 扣除, 减去, 折扣
